loan_id,credit_score,annual_income,dti_ratio,loan_amount,loan_term_months,employment_years,delinq_2yrs,open_accounts,revolving_utilization_pct,home_ownership,purpose,region,origination_year,is_default,risk_grade,predicted_default_prob,predicted_risk_tier
L114684,717,23800.0,3.7,21800.0,36,9.8,0,5,34.9,RENT,debt_consolidation,South,2025,0,B (Prime+),0.4212,Low
L114685,737,35600.0,18.0,16000.0,36,3.2,0,7,43.6,RENT,credit_card,South,2023,0,B (Prime+),0.4702,Moderate
L114686,553,93100.0,22.0,24200.0,60,1.8,1,9,62.7,OWN,credit_card,Northeast,2025,1,E (Subprime),0.7207,Severe
L114687,666,64700.0,12.6,16400.0,60,5.9,0,6,36.1,MORTGAGE,auto,Northeast,2024,0,C (Prime),0.4481,Low
L114688,778,40900.0,8.3,16600.0,60,7.4,1,11,68.3,MORTGAGE,debt_consolidation,South,2022,0,A (Super-Prime),0.4197,Low
L114689,681,86700.0,22.6,14100.0,36,1.9,1,6,68.3,RENT,credit_card,Midwest,2025,1,C (Prime),0.5651,High
L114690,747,25600.0,10.3,28100.0,36,5.3,1,8,33.2,RENT,debt_consolidation,Northeast,2025,0,B (Prime+),0.4711,Moderate
L114691,707,67200.0,20.8,8600.0,36,7.6,0,9,66.7,MORTGAGE,debt_consolidation,Northeast,2023,0,B (Prime+),0.5007,Moderate
L114692,647,39600.0,15.3,16400.0,36,1.3,1,7,35.9,OWN,debt_consolidation,Midwest,2025,0,D (Near-Prime),0.5994,High
L114693,698,65000.0,22.8,5600.0,60,1.9,1,7,69.7,MORTGAGE,debt_consolidation,Northeast,2023,1,C (Prime),0.594,High
L114694,748,94800.0,5.5,18000.0,60,23.7,2,9,51.7,RENT,credit_card,South,2023,0,B (Prime+),0.2501,Low
L114695,763,29700.0,11.8,17500.0,36,1.4,0,4,20.4,RENT,home_improvement,South,2024,0,A (Super-Prime),0.3982,Low
L114696,774,71900.0,30.6,3800.0,60,0.5,0,6,50.1,MORTGAGE,credit_card,West,2023,0,A (Super-Prime),0.4216,Low
L114697,608,49300.0,23.9,2800.0,36,4.8,0,9,30.9,RENT,debt_consolidation,South,2024,0,D (Near-Prime),0.644,High
L114698,734,46000.0,22.3,11700.0,60,4.7,0,8,10.0,MORTGAGE,credit_card,Northeast,2025,0,B (Prime+),0.4029,Low
L114699,590,23200.0,7.5,6600.0,36,9.2,0,11,30.0,MORTGAGE,home_improvement,West,2023,0,D (Near-Prime),0.5786,High
L114700,671,50000.0,27.4,10100.0,60,1.8,0,6,37.2,RENT,debt_consolidation,Northeast,2024,0,C (Prime),0.6099,High
L114701,666,49500.0,13.7,6800.0,60,5.8,0,6,2.9,RENT,credit_card,South,2025,1,C (Prime),0.4304,Low
L114702,720,54200.0,13.6,25800.0,60,3.1,0,12,55.3,OWN,credit_card,South,2022,0,B (Prime+),0.4607,Moderate
L114703,700,47400.0,17.2,20700.0,60,1.9,0,9,24.7,OWN,other,South,2025,0,C (Prime),0.4771,Moderate
L114704,761,30000.0,30.2,3600.0,36,1.5,1,9,53.2,RENT,debt_consolidation,Midwest,2022,1,A (Super-Prime),0.5619,High
L114705,640,108800.0,22.5,9600.0,36,1.3,1,7,64.6,RENT,other,Midwest,2024,0,D (Near-Prime),0.5706,High
L114706,734,47300.0,22.0,10100.0,60,8.8,0,13,24.6,OWN,credit_card,Northeast,2023,0,B (Prime+),0.395,Low
L114707,705,93600.0,6.6,3600.0,60,5.1,0,4,50.7,RENT,credit_card,South,2025,1,B (Prime+),0.3645,Low
L114708,680,44800.0,31.3,4900.0,36,32.1,0,6,67.0,RENT,medical,South,2022,0,C (Prime),0.4733,Moderate
L114709,602,34600.0,6.8,5300.0,36,12.4,0,10,34.0,OWN,auto,Northeast,2023,1,D (Near-Prime),0.501,Moderate
L114710,717,97300.0,6.0,8800.0,36,2.2,0,11,38.3,RENT,small_business,South,2024,0,B (Prime+),0.3517,Low
L114711,700,93000.0,25.3,15300.0,36,3.2,0,6,45.2,OWN,home_improvement,Northeast,2024,0,C (Prime),0.4696,Moderate
L114712,731,42700.0,19.0,8100.0,60,8.0,0,6,37.7,MORTGAGE,debt_consolidation,Midwest,2025,0,B (Prime+),0.4336,Low
L114713,677,56600.0,21.3,4600.0,36,6.2,0,9,41.2,MORTGAGE,debt_consolidation,South,2023,0,C (Prime),0.5153,Moderate
L114714,663,66000.0,29.9,9600.0,36,0.2,0,9,70.1,OWN,debt_consolidation,South,2024,0,C (Prime),0.6676,Severe
L114715,705,26200.0,2.7,3600.0,36,2.0,0,6,26.9,RENT,debt_consolidation,South,2025,0,B (Prime+),0.4532,Moderate
L114716,710,40600.0,29.7,8600.0,36,1.9,0,4,49.4,MORTGAGE,medical,South,2025,0,B (Prime+),0.5968,High
L114717,724,18900.0,12.8,16400.0,60,9.5,1,9,24.7,MORTGAGE,debt_consolidation,South,2024,0,B (Prime+),0.4606,Moderate
L114718,803,83900.0,15.3,6800.0,36,0.9,0,6,78.8,MORTGAGE,debt_consolidation,Midwest,2024,0,A (Super-Prime),0.3635,Low
L114719,640,19900.0,19.1,22700.0,60,1.2,2,8,82.8,RENT,auto,South,2023,0,D (Near-Prime),0.7681,Severe
L114720,810,47200.0,4.4,21800.0,36,27.3,0,11,43.0,MORTGAGE,medical,South,2022,0,A (Super-Prime),0.1857,Low
L114721,488,26800.0,13.9,17200.0,36,4.9,0,9,65.6,RENT,credit_card,Northeast,2024,1,E (Subprime),0.8141,Severe
L114722,742,49500.0,4.9,8800.0,36,6.6,0,8,69.7,OWN,small_business,Midwest,2022,0,B (Prime+),0.3764,Low
L114723,627,46000.0,23.7,6600.0,36,8.8,0,6,17.9,OWN,other,South,2024,0,D (Near-Prime),0.5263,Moderate
L114724,810,40300.0,1.1,9700.0,36,1.1,0,10,21.1,RENT,small_business,South,2024,0,A (Super-Prime),0.2775,Low
L114725,622,66300.0,20.2,22100.0,60,14.1,1,11,61.4,RENT,debt_consolidation,Northeast,2025,1,D (Near-Prime),0.6365,High
L114726,749,43800.0,7.8,10100.0,36,1.3,0,9,42.4,RENT,auto,South,2023,0,B (Prime+),0.3937,Low
L114727,616,79500.0,12.6,23400.0,36,3.2,0,2,31.3,MORTGAGE,debt_consolidation,West,2025,0,D (Near-Prime),0.5125,Moderate
L114728,606,59600.0,6.3,4400.0,60,0.4,0,7,10.9,RENT,medical,West,2025,0,D (Near-Prime),0.5268,Moderate
L114729,732,29900.0,12.3,6500.0,36,2.0,0,4,21.3,RENT,credit_card,West,2022,0,B (Prime+),0.3859,Low
L114730,736,44200.0,4.5,8700.0,60,13.9,1,3,49.6,RENT,credit_card,West,2025,0,B (Prime+),0.3554,Low
L114731,634,53100.0,5.3,13000.0,36,7.6,1,7,33.3,MORTGAGE,debt_consolidation,Midwest,2024,0,D (Near-Prime),0.4884,Moderate
L114732,836,77300.0,15.9,11100.0,36,7.3,0,7,46.9,OWN,debt_consolidation,South,2024,0,A (Super-Prime),0.2558,Low
L114733,659,95500.0,7.5,4100.0,36,4.0,0,11,20.9,RENT,credit_card,Northeast,2023,0,C (Prime),0.3666,Low
L114734,781,46800.0,13.6,10200.0,36,1.5,0,10,30.3,OWN,debt_consolidation,South,2023,0,A (Super-Prime),0.358,Low
L114735,614,60500.0,24.9,3600.0,36,0.7,0,11,61.4,MORTGAGE,home_improvement,South,2024,1,D (Near-Prime),0.6994,Severe
L114736,617,51400.0,37.9,5900.0,36,0.0,0,10,45.0,MORTGAGE,debt_consolidation,Midwest,2025,0,D (Near-Prime),0.731,Severe
L114737,686,60600.0,7.1,12500.0,60,0.8,1,5,46.4,RENT,debt_consolidation,Midwest,2024,0,C (Prime),0.4988,Moderate
L114738,614,31400.0,17.4,9100.0,60,1.0,0,4,18.8,MORTGAGE,debt_consolidation,South,2024,0,D (Near-Prime),0.6161,High
L114739,709,37900.0,7.7,5100.0,36,5.4,0,7,25.4,MORTGAGE,credit_card,Midwest,2024,0,B (Prime+),0.3708,Low
L114740,541,77300.0,5.6,13300.0,36,5.0,0,6,32.2,MORTGAGE,medical,Northeast,2024,1,E (Subprime),0.5833,High
L114741,691,97400.0,33.2,9000.0,36,2.2,0,11,45.0,MORTGAGE,auto,Midwest,2024,0,C (Prime),0.4913,Moderate
L114742,643,59800.0,1.0,5700.0,60,7.2,0,9,46.3,RENT,credit_card,South,2024,0,D (Near-Prime),0.4629,Moderate
L114743,618,45600.0,3.8,8500.0,60,1.0,0,6,27.4,MORTGAGE,auto,South,2022,1,D (Near-Prime),0.4954,Moderate
L114744,694,66100.0,25.0,11500.0,36,23.2,0,7,12.3,OWN,credit_card,South,2025,0,C (Prime),0.3163,Low
L114745,665,37700.0,16.1,18000.0,36,3.5,0,9,10.4,MORTGAGE,credit_card,South,2023,1,C (Prime),0.4743,Moderate
L114746,651,121800.0,13.2,10900.0,36,1.8,1,11,26.9,OWN,debt_consolidation,South,2024,1,C (Prime),0.4262,Low
L114747,732,26500.0,20.7,5400.0,36,6.2,0,8,57.1,RENT,small_business,Midwest,2024,0,B (Prime+),0.5213,Moderate
L114748,699,59300.0,34.2,11500.0,36,11.6,1,9,33.2,RENT,credit_card,South,2025,1,C (Prime),0.5318,Moderate
L114749,704,94000.0,27.0,13600.0,36,1.9,1,15,22.3,MORTGAGE,medical,South,2023,1,B (Prime+),0.4727,Moderate
L114750,766,43700.0,12.7,9100.0,36,3.1,0,5,47.4,OWN,other,Northeast,2025,0,A (Super-Prime),0.3888,Low
L114751,675,33200.0,20.1,6800.0,36,22.6,2,5,34.8,RENT,debt_consolidation,South,2024,1,C (Prime),0.4962,Moderate
L114752,734,40300.0,10.0,5600.0,36,3.6,0,10,78.0,MORTGAGE,credit_card,Midwest,2025,1,B (Prime+),0.4858,Moderate
L114753,653,58200.0,10.8,13000.0,60,3.5,0,7,71.2,RENT,debt_consolidation,West,2024,1,C (Prime),0.5931,High
L114754,719,90800.0,8.5,16400.0,60,8.5,0,6,49.9,OWN,debt_consolidation,South,2023,0,B (Prime+),0.3374,Low
L114755,714,51800.0,12.8,15300.0,36,0.3,1,6,42.6,MORTGAGE,home_improvement,Northeast,2024,0,B (Prime+),0.5015,Moderate
L114756,644,66100.0,24.9,7000.0,60,0.8,0,7,32.4,MORTGAGE,credit_card,West,2025,0,D (Near-Prime),0.5657,High
L114757,582,76000.0,15.0,9400.0,36,5.7,0,10,58.3,RENT,auto,Northeast,2023,0,D (Near-Prime),0.6137,High
L114758,597,61300.0,19.2,12300.0,36,16.9,0,10,20.5,OWN,debt_consolidation,West,2024,0,D (Near-Prime),0.4941,Moderate
L114759,619,71200.0,4.4,7900.0,60,0.1,0,6,9.3,RENT,debt_consolidation,West,2022,1,D (Near-Prime),0.4466,Low
L114760,716,68300.0,6.3,18000.0,60,2.9,0,5,68.8,MORTGAGE,other,South,2025,0,B (Prime+),0.4435,Low
L114761,671,73400.0,14.2,3900.0,36,3.1,0,19,67.9,MORTGAGE,other,Northeast,2023,0,C (Prime),0.5399,Moderate
L114762,661,35500.0,5.4,7300.0,36,5.7,1,8,40.1,RENT,debt_consolidation,South,2024,0,C (Prime),0.5407,Moderate
L114763,711,39400.0,10.6,3100.0,36,0.0,0,9,18.2,OWN,home_improvement,Northeast,2024,1,B (Prime+),0.4365,Low
L114764,727,37300.0,34.0,8700.0,60,10.9,0,9,54.2,RENT,debt_consolidation,Midwest,2024,1,B (Prime+),0.5585,High
L114765,770,135500.0,3.7,14600.0,36,16.6,0,8,54.6,MORTGAGE,debt_consolidation,West,2025,0,A (Super-Prime),0.1793,Low
L114766,641,48400.0,12.7,3500.0,36,30.6,2,9,72.5,MORTGAGE,debt_consolidation,Midwest,2025,1,D (Near-Prime),0.495,Moderate
L114767,715,43100.0,7.3,19500.0,60,5.3,0,15,16.8,RENT,home_improvement,South,2025,0,B (Prime+),0.427,Low
L114768,726,94300.0,3.9,33600.0,36,6.2,0,10,40.0,MORTGAGE,credit_card,Northeast,2025,0,B (Prime+),0.3083,Low
L114769,618,68100.0,6.6,13400.0,60,5.9,0,6,51.9,RENT,debt_consolidation,South,2024,0,D (Near-Prime),0.5525,High
L114770,688,44300.0,7.9,6000.0,36,2.4,0,3,8.7,MORTGAGE,credit_card,West,2023,0,C (Prime),0.3613,Low
L114771,621,91900.0,7.5,12000.0,36,1.4,0,4,8.7,OWN,medical,West,2024,1,D (Near-Prime),0.4067,Low
L114772,665,34200.0,14.1,14400.0,60,3.7,0,7,46.8,RENT,home_improvement,South,2024,1,C (Prime),0.5931,High
L114773,707,31100.0,11.4,22900.0,60,0.8,1,9,53.9,OWN,credit_card,West,2023,0,B (Prime+),0.5355,Moderate
L114774,570,35200.0,22.2,6900.0,60,4.0,0,7,86.6,RENT,medical,Midwest,2022,0,E (Subprime),0.7819,Severe
L114775,623,102500.0,17.3,7500.0,36,5.3,0,8,31.7,MORTGAGE,home_improvement,South,2023,0,D (Near-Prime),0.4715,Moderate
L114776,628,52900.0,13.1,42400.0,60,6.8,0,4,53.6,RENT,other,South,2023,1,D (Near-Prime),0.5801,High
L114777,686,94600.0,25.1,12900.0,60,0.8,0,18,44.8,OWN,home_improvement,Midwest,2025,0,C (Prime),0.5271,Moderate
L114778,632,30500.0,34.6,9900.0,60,1.2,0,12,8.1,RENT,debt_consolidation,Northeast,2024,1,D (Near-Prime),0.6853,Severe
L114779,704,21900.0,16.8,18200.0,36,7.8,1,7,51.2,OWN,small_business,South,2025,0,B (Prime+),0.5615,High
L114780,624,60500.0,6.9,5800.0,60,0.8,1,6,76.0,RENT,debt_consolidation,South,2023,0,D (Near-Prime),0.6531,Severe
L114781,646,45600.0,13.0,7700.0,36,2.3,0,12,29.5,RENT,credit_card,South,2023,0,D (Near-Prime),0.5368,Moderate
L114782,719,20700.0,35.0,7300.0,60,7.2,0,7,13.3,RENT,credit_card,South,2024,1,B (Prime+),0.5272,Moderate
L114783,700,59200.0,16.3,13100.0,36,11.5,0,6,28.5,RENT,other,Northeast,2024,1,C (Prime),0.3902,Low
L114784,690,144400.0,36.2,7700.0,36,10.4,0,6,22.3,MORTGAGE,debt_consolidation,South,2022,0,C (Prime),0.3367,Low
L114785,677,59700.0,7.1,10100.0,36,1.0,0,4,43.5,RENT,credit_card,West,2024,1,C (Prime),0.4558,Moderate
L114786,745,27000.0,11.7,13000.0,36,7.5,0,8,41.6,RENT,credit_card,South,2022,0,B (Prime+),0.4022,Low
L114787,769,37500.0,22.6,28200.0,60,1.6,0,9,53.0,MORTGAGE,debt_consolidation,South,2024,0,A (Super-Prime),0.5115,Moderate
L114788,656,36000.0,13.7,8900.0,60,1.2,0,12,17.9,MORTGAGE,credit_card,Northeast,2025,0,C (Prime),0.5342,Moderate
L114789,633,20000.0,17.1,16700.0,60,0.1,1,8,26.0,RENT,home_improvement,West,2022,0,D (Near-Prime),0.6542,Severe
L114790,613,32000.0,15.8,8400.0,60,15.2,0,4,77.6,MORTGAGE,debt_consolidation,South,2025,0,D (Near-Prime),0.6514,Severe
L114791,792,30600.0,20.9,3700.0,36,0.1,0,2,57.8,MORTGAGE,home_improvement,Midwest,2025,0,A (Super-Prime),0.458,Moderate
L114792,622,41900.0,38.2,18800.0,36,7.5,1,9,40.3,OWN,other,South,2023,1,D (Near-Prime),0.6952,Severe
L114793,594,41100.0,15.5,6700.0,36,0.7,0,8,67.3,RENT,debt_consolidation,South,2025,0,D (Near-Prime),0.7353,Severe
L114794,697,56100.0,27.0,7700.0,60,7.5,0,7,13.2,MORTGAGE,auto,South,2025,1,C (Prime),0.4403,Low
L114795,748,66800.0,12.3,13600.0,60,3.0,1,12,52.2,MORTGAGE,credit_card,West,2024,0,B (Prime+),0.4148,Low
L114796,600,65000.0,20.2,8600.0,36,5.8,0,3,27.5,MORTGAGE,debt_consolidation,South,2023,1,D (Near-Prime),0.562,High
L114797,672,53000.0,17.3,9800.0,36,12.9,0,14,11.6,MORTGAGE,auto,South,2025,0,C (Prime),0.4061,Low
L114798,587,33900.0,5.5,8900.0,60,5.7,0,8,48.5,OWN,medical,West,2025,0,D (Near-Prime),0.6291,High
L114799,635,55900.0,14.1,32000.0,60,4.9,0,12,57.5,OWN,small_business,South,2022,1,D (Near-Prime),0.5908,High
L114800,785,58500.0,11.8,44700.0,60,2.6,0,10,48.4,RENT,debt_consolidation,Northeast,2025,0,A (Super-Prime),0.4133,Low
L114801,691,282600.0,18.9,8400.0,60,10.4,0,4,41.7,MORTGAGE,debt_consolidation,South,2023,0,C (Prime),0.1365,Low
L114802,663,44600.0,4.9,23700.0,36,1.0,1,13,62.1,MORTGAGE,other,Northeast,2023,1,C (Prime),0.5764,High
L114803,684,62000.0,2.1,7800.0,60,1.5,0,16,17.2,MORTGAGE,auto,Northeast,2023,0,C (Prime),0.3737,Low
L114804,698,74600.0,19.7,8900.0,36,4.0,1,15,51.3,RENT,debt_consolidation,West,2023,1,C (Prime),0.5281,Moderate
L114805,673,77100.0,3.1,10600.0,36,8.2,0,8,35.6,MORTGAGE,debt_consolidation,Midwest,2022,0,C (Prime),0.3435,Low
L114806,603,19500.0,19.8,5100.0,36,1.9,0,5,7.5,MORTGAGE,home_improvement,Midwest,2023,0,D (Near-Prime),0.6054,High
L114807,604,47600.0,6.9,6400.0,60,5.1,0,9,42.5,MORTGAGE,debt_consolidation,South,2023,1,D (Near-Prime),0.5756,High
L114808,810,25400.0,3.4,30700.0,36,7.0,0,6,27.2,MORTGAGE,small_business,South,2023,0,A (Super-Prime),0.2721,Low
L114809,630,81600.0,5.6,18500.0,36,0.2,0,4,16.0,MORTGAGE,credit_card,South,2025,0,D (Near-Prime),0.4282,Low
L114810,757,24900.0,24.9,6100.0,60,2.2,1,10,58.6,RENT,debt_consolidation,Midwest,2025,0,A (Super-Prime),0.5915,High
L114811,633,20300.0,14.9,12200.0,36,1.2,0,7,26.2,RENT,debt_consolidation,Midwest,2023,0,D (Near-Prime),0.6051,High
L114812,764,33200.0,9.6,22200.0,36,5.7,0,4,12.6,MORTGAGE,credit_card,South,2023,0,A (Super-Prime),0.3003,Low
L114813,725,131500.0,8.0,17400.0,36,4.1,0,4,23.4,MORTGAGE,small_business,Midwest,2023,0,B (Prime+),0.2213,Low
L114814,666,84900.0,18.1,13100.0,36,1.5,0,9,67.6,MORTGAGE,debt_consolidation,South,2024,0,C (Prime),0.5655,High
L114815,810,87400.0,28.0,11100.0,36,2.8,0,11,33.2,MORTGAGE,credit_card,Midwest,2023,0,A (Super-Prime),0.2935,Low
L114816,620,39000.0,18.0,27300.0,36,0.8,0,7,19.6,RENT,debt_consolidation,West,2024,1,D (Near-Prime),0.6173,High
L114817,665,62500.0,8.9,10800.0,36,0.0,0,9,53.0,MORTGAGE,auto,South,2024,0,C (Prime),0.5094,Moderate
L114818,624,33000.0,12.2,16300.0,36,2.2,1,13,84.1,RENT,debt_consolidation,West,2024,0,D (Near-Prime),0.7406,Severe
L114819,630,47700.0,24.2,13200.0,36,3.3,1,10,54.2,MORTGAGE,debt_consolidation,West,2023,1,D (Near-Prime),0.6756,Severe
L114820,656,91600.0,11.0,4500.0,36,1.3,0,6,42.4,RENT,credit_card,South,2024,0,C (Prime),0.4551,Moderate
L114821,618,90000.0,4.8,18800.0,60,13.2,0,16,13.5,MORTGAGE,debt_consolidation,South,2022,0,D (Near-Prime),0.3698,Low
L114822,659,50000.0,5.1,6000.0,60,1.1,0,11,30.4,RENT,credit_card,South,2025,0,C (Prime),0.4982,Moderate
L114823,782,34300.0,15.4,18900.0,60,5.6,0,5,19.2,MORTGAGE,home_improvement,Northeast,2025,0,A (Super-Prime),0.3572,Low
L114824,568,41300.0,26.0,9600.0,60,8.3,0,10,8.2,RENT,home_improvement,South,2025,1,E (Subprime),0.6711,Severe
L114825,599,23600.0,20.9,9700.0,36,1.0,1,6,26.7,RENT,other,Northeast,2023,0,D (Near-Prime),0.6892,Severe
L114826,618,22800.0,11.6,11700.0,36,0.8,0,7,74.5,MORTGAGE,debt_consolidation,South,2024,1,D (Near-Prime),0.7127,Severe
L114827,650,42900.0,24.4,6000.0,36,2.2,0,11,41.4,RENT,credit_card,South,2025,0,D (Near-Prime),0.6336,High
L114828,745,65000.0,7.3,50000.0,36,2.5,0,20,63.6,MORTGAGE,credit_card,Midwest,2025,0,B (Prime+),0.4383,Low
L114829,726,94800.0,8.8,10400.0,60,15.5,0,12,52.6,MORTGAGE,debt_consolidation,South,2024,0,B (Prime+),0.3103,Low
L114830,711,121400.0,13.3,15200.0,60,2.7,1,9,28.9,RENT,home_improvement,South,2025,0,B (Prime+),0.3742,Low
L114831,693,51000.0,17.9,11300.0,36,1.0,0,7,27.7,MORTGAGE,debt_consolidation,South,2022,0,C (Prime),0.4793,Moderate
L114832,835,74700.0,6.9,12400.0,36,3.0,0,3,33.7,RENT,debt_consolidation,South,2022,0,A (Super-Prime),0.2193,Low
L114833,607,20700.0,7.0,7900.0,60,7.7,0,7,21.6,RENT,small_business,South,2022,1,D (Near-Prime),0.5515,Moderate
L114834,606,69900.0,14.3,5900.0,36,8.7,0,11,28.9,MORTGAGE,home_improvement,West,2023,0,D (Near-Prime),0.5074,Moderate
L114835,678,178700.0,10.1,6000.0,60,1.0,0,2,46.7,MORTGAGE,debt_consolidation,West,2024,0,C (Prime),0.2814,Low
L114836,693,74800.0,46.4,7000.0,36,1.3,1,10,43.5,RENT,credit_card,Northeast,2025,1,C (Prime),0.6603,Severe
L114837,665,113800.0,21.9,4100.0,36,4.8,0,11,19.7,MORTGAGE,credit_card,South,2025,0,C (Prime),0.3939,Low
L114838,626,80700.0,14.0,7300.0,60,3.4,2,9,44.4,MORTGAGE,credit_card,Midwest,2025,1,D (Near-Prime),0.565,High
L114839,595,82500.0,8.1,11800.0,36,0.5,1,5,24.4,MORTGAGE,home_improvement,Northeast,2024,1,D (Near-Prime),0.5426,Moderate
L114840,662,95200.0,23.7,5400.0,36,2.2,0,5,53.7,MORTGAGE,debt_consolidation,South,2025,0,C (Prime),0.5404,Moderate
L114841,634,30000.0,4.0,20000.0,36,0.2,0,5,29.7,OWN,auto,Northeast,2024,0,D (Near-Prime),0.5246,Moderate
L114842,649,42900.0,10.8,30700.0,36,0.0,1,7,35.1,MORTGAGE,debt_consolidation,South,2024,1,D (Near-Prime),0.5946,High
L114843,610,107500.0,4.8,6000.0,36,5.9,0,11,23.5,RENT,medical,Northeast,2023,0,D (Near-Prime),0.4168,Low
L114844,766,38200.0,10.0,6000.0,36,13.7,0,5,24.9,OWN,debt_consolidation,Midwest,2024,0,A (Super-Prime),0.2742,Low
L114845,709,100400.0,19.7,11500.0,36,11.2,0,8,41.9,RENT,credit_card,Northeast,2022,0,B (Prime+),0.3408,Low
L114846,800,37300.0,12.5,15900.0,36,4.8,0,8,79.5,MORTGAGE,debt_consolidation,South,2025,0,A (Super-Prime),0.4468,Low
L114847,647,46900.0,4.6,17800.0,60,5.4,0,3,30.3,MORTGAGE,debt_consolidation,West,2023,0,D (Near-Prime),0.4568,Moderate
L114848,684,36600.0,10.7,2600.0,36,7.6,2,6,25.9,RENT,home_improvement,West,2025,1,C (Prime),0.5059,Moderate
L114849,664,87000.0,11.1,4700.0,60,9.9,0,8,14.4,MORTGAGE,debt_consolidation,South,2025,0,C (Prime),0.3646,Low
L114850,681,63400.0,15.7,26500.0,60,0.2,0,10,26.4,MORTGAGE,debt_consolidation,South,2023,1,C (Prime),0.4953,Moderate
L114851,663,18400.0,11.3,16900.0,36,2.7,2,9,13.8,RENT,home_improvement,West,2023,1,C (Prime),0.5753,High
L114852,669,29900.0,3.2,22800.0,60,2.0,0,9,61.1,MORTGAGE,debt_consolidation,South,2024,0,C (Prime),0.5768,High
L114853,553,30500.0,9.6,2200.0,60,5.8,0,6,52.3,MORTGAGE,home_improvement,West,2025,0,E (Subprime),0.6974,Severe
L114854,662,69200.0,8.8,12900.0,60,2.4,0,10,16.6,RENT,debt_consolidation,Midwest,2022,0,C (Prime),0.4207,Low
L114855,725,64000.0,26.2,46600.0,60,1.1,0,3,35.9,RENT,debt_consolidation,South,2025,0,B (Prime+),0.5281,Moderate
L114856,554,21300.0,10.1,4900.0,60,3.0,1,13,47.2,RENT,home_improvement,Midwest,2023,0,E (Subprime),0.7451,Severe
L114857,657,69400.0,7.2,7500.0,36,1.9,0,4,19.3,MORTGAGE,auto,South,2024,0,C (Prime),0.3984,Low
L114858,717,95800.0,24.2,6300.0,36,16.2,0,7,21.5,MORTGAGE,other,Midwest,2024,1,B (Prime+),0.2769,Low
L114859,762,57100.0,9.0,6700.0,36,1.4,0,8,33.8,RENT,auto,Northeast,2024,0,A (Super-Prime),0.3451,Low
L114860,674,72000.0,16.6,5300.0,60,9.5,0,9,12.8,OWN,debt_consolidation,South,2023,1,C (Prime),0.3856,Low
L114861,709,346100.0,8.8,12300.0,36,0.9,0,7,84.0,MORTGAGE,debt_consolidation,Northeast,2022,0,B (Prime+),0.1178,Low
L114862,793,52700.0,14.0,10100.0,60,12.1,1,7,12.2,MORTGAGE,debt_consolidation,Midwest,2025,1,A (Super-Prime),0.2656,Low
L114863,764,43900.0,17.5,11200.0,36,0.7,0,8,79.5,OWN,auto,Midwest,2024,0,A (Super-Prime),0.4796,Moderate
L114864,651,69700.0,23.3,4900.0,36,2.4,0,5,40.3,OWN,credit_card,South,2023,1,C (Prime),0.525,Moderate
L114865,641,51400.0,20.1,19100.0,36,4.3,0,16,22.0,MORTGAGE,debt_consolidation,Midwest,2024,1,D (Near-Prime),0.5574,High
L114866,746,30400.0,28.8,10800.0,36,4.2,0,8,45.3,MORTGAGE,debt_consolidation,South,2022,1,B (Prime+),0.5195,Moderate
L114867,694,45500.0,11.2,5500.0,36,12.1,0,7,21.3,MORTGAGE,credit_card,South,2023,0,C (Prime),0.3531,Low
L114868,645,30000.0,16.6,18200.0,36,7.8,1,8,53.0,MORTGAGE,auto,Midwest,2025,1,D (Near-Prime),0.6032,High
L114869,665,124600.0,12.0,13700.0,36,0.6,1,10,76.1,RENT,small_business,Northeast,2022,0,C (Prime),0.5043,Moderate
L114870,700,29700.0,23.6,4300.0,60,5.8,0,4,65.5,MORTGAGE,home_improvement,Midwest,2024,1,C (Prime),0.5849,High
L114871,667,130700.0,18.1,40900.0,36,6.1,0,2,60.2,RENT,medical,South,2024,0,C (Prime),0.4499,Low
L114872,664,38300.0,13.9,4700.0,36,3.6,0,8,20.0,MORTGAGE,credit_card,West,2023,0,C (Prime),0.4633,Moderate
L114873,665,26600.0,3.0,4700.0,36,1.8,1,6,58.0,RENT,debt_consolidation,South,2024,0,C (Prime),0.5964,High
L114874,584,46100.0,10.6,32600.0,36,1.3,0,11,50.3,MORTGAGE,home_improvement,West,2022,0,D (Near-Prime),0.6601,Severe
L114875,792,121400.0,23.6,11400.0,36,6.4,0,10,63.4,MORTGAGE,home_improvement,Northeast,2024,0,A (Super-Prime),0.3189,Low
L114876,759,57600.0,9.2,9000.0,36,30.4,2,5,51.2,RENT,debt_consolidation,Midwest,2025,0,A (Super-Prime),0.2723,Low
L114877,778,119900.0,23.7,7000.0,36,1.8,1,8,27.1,RENT,home_improvement,Northeast,2025,0,A (Super-Prime),0.3298,Low
L114878,671,82100.0,8.3,7300.0,36,3.4,0,11,49.2,RENT,credit_card,South,2024,0,C (Prime),0.4529,Moderate
L114879,688,63500.0,20.6,5900.0,36,2.3,2,11,72.5,MORTGAGE,other,West,2024,1,C (Prime),0.61,High
L114880,717,39100.0,6.7,18500.0,36,6.2,0,3,26.9,RENT,debt_consolidation,Northeast,2024,0,B (Prime+),0.3996,Low
L114881,733,82500.0,9.9,10000.0,60,4.5,0,6,59.7,RENT,auto,South,2022,0,B (Prime+),0.365,Low
L114882,562,57500.0,20.2,14400.0,36,0.4,1,7,12.5,OWN,credit_card,West,2025,1,E (Subprime),0.6465,Severe
