loan_id,credit_score,annual_income,dti_ratio,loan_amount,loan_term_months,employment_years,delinq_2yrs,open_accounts,revolving_utilization_pct,home_ownership,purpose,region,origination_year,is_default,risk_grade
L118263,584,52600.0,7.9,13900.0,36,0.5,0,6,32.8,MORTGAGE,auto,Northeast,2023,0,D (Near-Prime)
L118264,645,42800.0,13.4,8700.0,60,4.9,0,4,69.8,RENT,debt_consolidation,South,2024,1,D (Near-Prime)
L118265,662,48200.0,28.2,24800.0,36,2.4,0,7,22.0,MORTGAGE,debt_consolidation,Midwest,2025,0,C (Prime)
L118266,631,32400.0,16.0,8000.0,60,14.2,0,11,8.5,MORTGAGE,debt_consolidation,South,2024,0,D (Near-Prime)
L118267,739,70200.0,15.0,3000.0,60,0.2,1,6,6.5,RENT,home_improvement,Midwest,2024,0,B (Prime+)
L118268,628,110700.0,7.8,7600.0,60,0.9,0,7,31.4,RENT,credit_card,South,2024,0,D (Near-Prime)
L118269,717,79300.0,6.8,7700.0,36,0.7,0,3,51.2,RENT,other,Midwest,2023,0,B (Prime+)
L118270,730,33700.0,11.1,8100.0,60,1.3,1,9,40.2,MORTGAGE,debt_consolidation,South,2025,1,B (Prime+)
L118271,566,55500.0,17.3,4800.0,60,5.6,0,15,39.5,MORTGAGE,credit_card,Northeast,2023,1,E (Subprime)
L118272,652,67300.0,8.9,9300.0,36,0.3,0,9,74.3,MORTGAGE,debt_consolidation,Northeast,2025,0,C (Prime)
L118273,761,32800.0,5.7,15500.0,60,4.2,0,9,42.7,MORTGAGE,credit_card,Northeast,2022,0,A (Super-Prime)
L118274,734,51700.0,22.3,17000.0,36,4.9,1,8,26.8,RENT,debt_consolidation,South,2024,0,B (Prime+)
L118275,687,35800.0,18.2,11400.0,60,0.4,2,8,30.5,MORTGAGE,medical,South,2024,0,C (Prime)
L118276,607,123200.0,17.1,10500.0,36,0.5,0,7,73.7,MORTGAGE,credit_card,Northeast,2025,0,D (Near-Prime)
L118277,633,84200.0,9.5,9900.0,36,0.9,0,6,28.1,RENT,debt_consolidation,South,2024,0,D (Near-Prime)
L118278,685,60000.0,4.9,10100.0,36,9.0,0,11,80.7,MORTGAGE,other,Northeast,2024,0,C (Prime)
L118279,761,19800.0,8.2,6700.0,36,0.9,0,9,67.9,RENT,home_improvement,Northeast,2023,0,A (Super-Prime)
L118280,711,75900.0,26.8,4800.0,36,0.5,0,5,70.9,OWN,small_business,Northeast,2022,0,B (Prime+)
L118281,673,30400.0,2.2,6300.0,36,4.0,0,8,10.6,RENT,small_business,Midwest,2023,0,C (Prime)
L118282,694,86600.0,32.1,8600.0,36,3.3,0,3,42.2,RENT,home_improvement,Northeast,2023,0,C (Prime)
L118283,730,100500.0,28.1,12100.0,60,12.1,0,12,26.3,MORTGAGE,credit_card,South,2025,0,B (Prime+)
L118284,565,99700.0,6.5,9000.0,36,3.0,1,4,51.9,RENT,small_business,West,2023,1,E (Subprime)
L118285,615,55400.0,6.7,14600.0,60,1.5,1,7,28.8,RENT,debt_consolidation,West,2023,0,D (Near-Prime)
L118286,681,34400.0,7.7,17500.0,36,4.3,0,7,38.3,MORTGAGE,credit_card,West,2022,0,C (Prime)
L118287,758,63500.0,16.7,23500.0,36,5.3,0,10,16.6,RENT,debt_consolidation,Northeast,2024,0,A (Super-Prime)
L118288,749,65400.0,36.1,12300.0,60,0.9,0,15,11.4,OWN,credit_card,Midwest,2023,0,B (Prime+)
L118289,628,15000.0,7.5,8900.0,60,5.1,0,9,48.4,RENT,credit_card,South,2022,0,D (Near-Prime)
L118290,680,37600.0,5.1,18100.0,36,0.0,1,8,11.7,MORTGAGE,home_improvement,West,2024,0,C (Prime)
L118291,631,76400.0,19.0,5900.0,36,9.1,0,11,36.7,MORTGAGE,medical,West,2024,0,D (Near-Prime)
L118292,654,45200.0,0.7,50000.0,36,0.9,0,10,49.1,MORTGAGE,debt_consolidation,West,2024,0,C (Prime)
L118293,688,104400.0,3.3,8100.0,60,3.5,0,3,36.8,MORTGAGE,debt_consolidation,South,2024,0,C (Prime)
L118294,655,56800.0,14.1,7500.0,60,5.9,0,10,29.0,MORTGAGE,home_improvement,Midwest,2025,1,C (Prime)
L118295,643,70400.0,23.2,6000.0,60,11.4,0,13,16.7,MORTGAGE,auto,Midwest,2025,1,D (Near-Prime)
L118296,603,69700.0,17.8,9300.0,36,3.2,0,10,52.7,RENT,medical,West,2025,0,D (Near-Prime)
L118297,576,69800.0,8.9,14300.0,36,5.1,0,11,38.2,OWN,debt_consolidation,Northeast,2025,1,E (Subprime)
L118298,666,106100.0,10.4,7400.0,36,3.9,0,7,33.1,RENT,small_business,South,2025,0,C (Prime)
L118299,691,46900.0,10.7,25900.0,36,9.1,1,12,64.3,RENT,credit_card,South,2022,0,C (Prime)
L118300,719,33300.0,16.9,3200.0,36,5.7,0,12,65.5,RENT,credit_card,South,2023,0,B (Prime+)
L118301,626,26600.0,12.0,6500.0,36,1.0,0,8,4.9,MORTGAGE,debt_consolidation,West,2025,0,D (Near-Prime)
L118302,632,58300.0,12.8,3700.0,36,7.7,1,2,34.0,OWN,small_business,West,2024,1,D (Near-Prime)
L118303,761,29200.0,14.1,12800.0,36,0.2,0,12,14.1,RENT,credit_card,West,2025,0,A (Super-Prime)
L118304,706,31700.0,12.1,13800.0,36,0.4,0,10,17.0,RENT,auto,Midwest,2023,0,B (Prime+)
L118305,736,61500.0,14.4,11600.0,60,0.1,1,6,60.5,RENT,debt_consolidation,South,2024,0,B (Prime+)
L118306,642,45600.0,37.9,11700.0,36,1.2,0,12,36.0,MORTGAGE,debt_consolidation,Midwest,2024,0,D (Near-Prime)
L118307,632,49400.0,9.5,3300.0,60,5.9,0,7,36.0,RENT,other,West,2023,0,D (Near-Prime)
L118308,604,130400.0,20.8,7600.0,60,1.4,0,6,54.3,MORTGAGE,other,South,2025,0,D (Near-Prime)
L118309,743,65400.0,20.3,19700.0,60,10.5,1,8,22.2,MORTGAGE,medical,Northeast,2024,0,B (Prime+)
L118310,605,41500.0,21.6,6800.0,60,3.9,2,8,20.2,RENT,small_business,Northeast,2022,1,D (Near-Prime)
L118311,566,53900.0,7.7,5400.0,36,1.4,1,11,23.2,MORTGAGE,home_improvement,Northeast,2024,0,E (Subprime)
L118312,630,31500.0,25.7,13300.0,36,1.3,0,8,20.0,OWN,debt_consolidation,Midwest,2025,0,D (Near-Prime)
L118313,761,58000.0,12.1,28000.0,60,3.1,0,10,12.0,MORTGAGE,auto,Midwest,2024,0,A (Super-Prime)
L118314,681,70600.0,20.6,10200.0,36,7.8,0,6,1.7,MORTGAGE,auto,South,2023,0,C (Prime)
L118315,694,110800.0,12.9,8000.0,60,3.5,0,15,42.8,RENT,debt_consolidation,South,2025,0,C (Prime)
L118316,686,67200.0,27.9,5200.0,36,1.2,0,9,16.7,RENT,debt_consolidation,West,2023,0,C (Prime)
L118317,676,58000.0,10.4,12000.0,60,17.3,1,9,33.0,MORTGAGE,medical,South,2025,1,C (Prime)
L118318,668,64200.0,14.4,3800.0,36,0.3,0,7,42.8,MORTGAGE,credit_card,West,2022,0,C (Prime)
L118319,588,61300.0,10.3,25800.0,60,1.9,0,8,66.7,MORTGAGE,other,Midwest,2024,0,D (Near-Prime)
L118320,787,44600.0,3.0,8400.0,60,0.4,1,8,18.1,OWN,medical,Midwest,2022,0,A (Super-Prime)
L118321,669,20800.0,4.1,19800.0,60,5.5,0,8,26.6,RENT,debt_consolidation,South,2023,0,C (Prime)
L118322,757,42200.0,24.3,6000.0,60,1.5,0,8,15.1,MORTGAGE,debt_consolidation,West,2022,0,A (Super-Prime)
L118323,577,67500.0,5.5,21400.0,36,10.4,0,9,17.6,MORTGAGE,auto,South,2022,1,E (Subprime)
L118324,714,73500.0,43.2,10800.0,36,0.8,0,8,86.7,MORTGAGE,small_business,Northeast,2023,0,B (Prime+)
L118325,602,59300.0,12.3,9800.0,36,1.6,0,13,59.5,MORTGAGE,debt_consolidation,Midwest,2025,0,D (Near-Prime)
L118326,595,49300.0,13.2,8700.0,60,13.8,1,7,47.0,RENT,credit_card,Midwest,2023,0,D (Near-Prime)
L118327,696,41100.0,21.3,10500.0,36,0.0,0,9,63.7,MORTGAGE,debt_consolidation,Midwest,2025,0,C (Prime)
L118328,746,45800.0,9.7,10900.0,36,0.8,0,7,47.6,RENT,debt_consolidation,South,2022,0,B (Prime+)
L118329,767,28200.0,23.3,14300.0,36,3.2,0,11,5.0,OWN,credit_card,Northeast,2023,1,A (Super-Prime)
L118330,765,150100.0,12.7,4000.0,60,1.2,0,10,24.1,RENT,home_improvement,Northeast,2024,0,A (Super-Prime)
L118331,661,46200.0,6.9,10500.0,36,0.6,0,7,60.3,RENT,home_improvement,Midwest,2023,1,C (Prime)
L118332,730,58000.0,32.0,10000.0,36,11.1,0,6,58.2,MORTGAGE,home_improvement,West,2025,0,B (Prime+)
L118333,640,67600.0,1.6,16100.0,36,1.6,0,5,33.5,MORTGAGE,medical,South,2023,0,D (Near-Prime)
L118334,644,33800.0,10.6,12700.0,36,0.9,0,10,19.1,OWN,debt_consolidation,West,2024,0,D (Near-Prime)
L118335,694,31600.0,7.6,4900.0,60,0.0,0,7,64.2,RENT,home_improvement,South,2022,0,C (Prime)
L118336,671,38400.0,33.4,24300.0,36,11.0,0,9,57.7,OWN,debt_consolidation,Northeast,2024,0,C (Prime)
L118337,734,53800.0,35.3,8200.0,36,4.9,0,11,48.1,MORTGAGE,small_business,Northeast,2025,0,B (Prime+)
L118338,560,77600.0,26.4,17200.0,36,2.4,0,7,25.4,MORTGAGE,home_improvement,West,2024,0,E (Subprime)
L118339,752,38600.0,36.3,4500.0,36,6.3,0,4,61.3,RENT,debt_consolidation,Northeast,2025,1,A (Super-Prime)
L118340,641,40900.0,13.9,20400.0,36,3.3,0,10,36.4,RENT,small_business,South,2025,0,D (Near-Prime)
L118341,774,34900.0,10.5,29000.0,36,4.3,0,5,52.0,RENT,debt_consolidation,South,2024,0,A (Super-Prime)
L118342,753,60200.0,10.0,16500.0,36,0.5,1,4,67.6,OWN,credit_card,West,2024,1,A (Super-Prime)
L118343,604,58700.0,8.1,7100.0,36,0.6,1,4,27.2,RENT,other,South,2024,0,D (Near-Prime)
L118344,676,80500.0,8.9,7100.0,36,2.8,0,14,58.3,MORTGAGE,credit_card,West,2025,0,C (Prime)
L118345,723,99600.0,15.2,13500.0,36,8.2,0,8,76.7,MORTGAGE,home_improvement,Midwest,2022,0,B (Prime+)
L118346,627,68900.0,7.2,16700.0,36,2.7,0,7,73.6,RENT,debt_consolidation,Midwest,2024,1,D (Near-Prime)
L118347,631,47900.0,13.5,14900.0,36,7.9,0,8,17.8,OWN,auto,West,2023,0,D (Near-Prime)
L118348,659,41600.0,12.9,33000.0,36,2.9,0,3,28.6,OWN,other,South,2024,0,C (Prime)
L118349,727,61700.0,9.2,19800.0,36,0.7,0,10,33.5,RENT,auto,West,2025,0,B (Prime+)
L118350,738,49400.0,16.8,22100.0,60,2.7,1,7,11.9,MORTGAGE,medical,Northeast,2025,0,B (Prime+)
L118351,651,65500.0,15.1,17200.0,36,15.4,0,9,12.5,MORTGAGE,debt_consolidation,West,2023,0,C (Prime)
L118352,733,82300.0,7.8,3000.0,60,30.4,0,5,61.0,MORTGAGE,home_improvement,South,2024,0,B (Prime+)
L118353,774,39300.0,4.0,13100.0,36,1.3,0,15,31.2,RENT,credit_card,Northeast,2024,0,A (Super-Prime)
L118354,738,72600.0,4.4,9700.0,60,3.6,1,12,88.3,RENT,small_business,South,2025,1,B (Prime+)
L118355,631,56900.0,8.0,19200.0,36,3.4,0,5,44.7,RENT,debt_consolidation,Northeast,2022,0,D (Near-Prime)
L118356,624,25900.0,17.0,6200.0,60,0.8,0,8,14.9,MORTGAGE,debt_consolidation,South,2025,1,D (Near-Prime)
L118357,697,83800.0,13.2,12400.0,60,1.0,0,11,69.1,MORTGAGE,home_improvement,Midwest,2024,1,C (Prime)
L118358,732,52100.0,18.2,8700.0,36,0.6,0,6,87.4,MORTGAGE,debt_consolidation,South,2023,0,B (Prime+)
L118359,707,38900.0,7.0,11200.0,60,3.6,0,9,33.1,RENT,home_improvement,Northeast,2022,0,B (Prime+)
L118360,654,74000.0,15.5,9000.0,36,11.8,0,9,74.6,RENT,other,West,2025,0,C (Prime)
L118361,619,87600.0,16.6,8000.0,36,0.8,0,11,85.2,RENT,credit_card,South,2025,0,D (Near-Prime)
L118362,761,32700.0,17.2,8200.0,36,2.9,0,9,62.4,MORTGAGE,small_business,Midwest,2024,0,A (Super-Prime)
L118363,669,48900.0,21.7,5500.0,60,1.1,0,5,61.4,OWN,debt_consolidation,South,2025,0,C (Prime)
L118364,800,27700.0,7.9,9800.0,36,3.1,0,11,22.9,MORTGAGE,home_improvement,Northeast,2023,1,A (Super-Prime)
L118365,605,46300.0,9.9,8100.0,60,13.0,0,8,50.1,OWN,home_improvement,South,2023,0,D (Near-Prime)
L118366,658,59700.0,7.1,12900.0,36,4.0,0,6,36.1,MORTGAGE,medical,West,2022,0,C (Prime)
L118367,638,58400.0,6.9,14900.0,60,3.3,0,6,65.3,RENT,debt_consolidation,West,2022,0,D (Near-Prime)
L118368,798,53000.0,7.4,5100.0,36,15.1,0,12,12.7,MORTGAGE,debt_consolidation,South,2023,0,A (Super-Prime)
L118369,759,112500.0,6.5,16400.0,36,0.1,0,5,49.3,MORTGAGE,auto,Midwest,2023,0,A (Super-Prime)
L118370,647,81100.0,22.0,13700.0,36,0.3,0,13,13.4,RENT,home_improvement,Northeast,2022,0,D (Near-Prime)
L118371,555,63100.0,18.6,6300.0,60,29.2,0,6,50.0,RENT,medical,South,2023,1,E (Subprime)
L118372,754,62300.0,14.4,4300.0,60,10.4,1,10,50.9,RENT,auto,West,2025,1,A (Super-Prime)
L118373,688,54100.0,21.2,6900.0,36,4.8,0,10,36.5,RENT,auto,South,2022,0,C (Prime)
L118374,606,40500.0,3.3,5500.0,60,7.1,0,8,31.8,RENT,credit_card,West,2025,0,D (Near-Prime)
L118375,582,35300.0,7.8,11200.0,36,6.2,1,13,43.7,MORTGAGE,other,South,2023,1,D (Near-Prime)
L118376,705,49800.0,10.3,26200.0,36,3.3,0,12,58.5,MORTGAGE,credit_card,West,2025,0,B (Prime+)
L118377,666,72600.0,10.6,17900.0,36,0.4,0,9,44.6,RENT,debt_consolidation,West,2025,0,C (Prime)
L118378,689,40000.0,16.6,6800.0,36,1.3,1,6,28.7,OWN,debt_consolidation,Northeast,2024,0,C (Prime)
L118379,705,20200.0,29.6,3200.0,36,4.9,0,13,24.4,OWN,credit_card,South,2023,1,B (Prime+)
L118380,655,74600.0,21.7,2200.0,36,1.3,0,7,80.1,MORTGAGE,debt_consolidation,Northeast,2024,0,C (Prime)
L118381,662,47700.0,8.9,8700.0,36,4.2,1,7,27.0,MORTGAGE,debt_consolidation,South,2023,0,C (Prime)
L118382,722,77800.0,14.6,8400.0,60,2.7,0,4,57.2,OWN,auto,South,2025,0,B (Prime+)
L118383,672,61000.0,18.7,16800.0,36,16.4,0,7,23.0,RENT,medical,Midwest,2024,0,C (Prime)
L118384,662,31500.0,28.3,4300.0,60,1.7,0,7,15.5,OWN,debt_consolidation,South,2023,0,C (Prime)
L118385,721,32100.0,5.9,24200.0,36,10.0,0,9,12.4,RENT,medical,South,2024,0,B (Prime+)
L118386,552,42500.0,17.6,17100.0,60,2.7,0,13,77.5,OWN,home_improvement,South,2024,1,E (Subprime)
L118387,760,18000.0,11.6,17100.0,36,5.4,0,5,35.4,MORTGAGE,debt_consolidation,West,2024,0,A (Super-Prime)
L118388,708,147900.0,19.2,14200.0,60,3.9,0,9,48.5,RENT,small_business,Northeast,2023,1,B (Prime+)
L118389,630,41700.0,19.5,12800.0,60,6.6,1,7,49.0,MORTGAGE,debt_consolidation,West,2025,0,D (Near-Prime)
L118390,668,44400.0,8.9,10200.0,36,3.8,1,3,14.2,MORTGAGE,home_improvement,Midwest,2023,1,C (Prime)
L118391,759,27800.0,27.3,12400.0,36,3.2,3,3,33.3,MORTGAGE,auto,Midwest,2025,0,A (Super-Prime)
L118392,715,57000.0,19.7,7300.0,60,2.0,0,7,25.4,OWN,home_improvement,Northeast,2022,0,B (Prime+)
L118393,565,79200.0,26.5,5900.0,36,4.6,0,5,58.2,RENT,medical,South,2023,1,E (Subprime)
L118394,614,119400.0,21.9,16600.0,60,2.8,0,16,22.1,MORTGAGE,home_improvement,West,2023,0,D (Near-Prime)
L118395,691,42600.0,11.5,2800.0,36,5.3,0,7,21.6,MORTGAGE,credit_card,South,2023,0,C (Prime)
L118396,795,116400.0,23.8,6500.0,36,0.8,1,8,75.3,RENT,medical,Northeast,2023,0,A (Super-Prime)
L118397,729,65000.0,21.3,12500.0,60,14.2,0,11,74.6,MORTGAGE,credit_card,South,2023,0,B (Prime+)
L118398,667,27100.0,26.4,14100.0,36,0.9,0,9,25.6,RENT,debt_consolidation,South,2022,1,C (Prime)
L118399,717,98600.0,40.5,5400.0,36,4.8,0,8,83.2,OWN,auto,West,2024,0,B (Prime+)
L118400,681,41300.0,4.8,25100.0,36,10.0,0,9,19.7,MORTGAGE,home_improvement,Northeast,2023,0,C (Prime)
L118401,660,73300.0,7.7,17200.0,60,2.1,0,12,44.5,MORTGAGE,debt_consolidation,Northeast,2025,0,C (Prime)
L118402,704,68800.0,7.0,2900.0,36,4.2,0,5,56.7,OWN,debt_consolidation,Northeast,2024,0,B (Prime+)
L118403,542,48100.0,23.6,9000.0,36,0.9,0,12,61.3,RENT,medical,South,2022,1,E (Subprime)
L118404,745,45300.0,8.2,7500.0,36,4.5,0,5,27.3,OWN,credit_card,Midwest,2024,0,B (Prime+)
L118405,715,78700.0,12.8,11900.0,36,3.6,0,7,13.0,MORTGAGE,debt_consolidation,Northeast,2024,0,B (Prime+)
L118406,652,38900.0,21.8,7300.0,36,1.4,0,8,55.3,RENT,medical,West,2024,0,C (Prime)
L118407,625,34300.0,9.9,7100.0,60,4.3,1,12,50.5,RENT,auto,Northeast,2022,1,D (Near-Prime)
L118408,602,100000.0,13.3,9900.0,60,0.7,0,5,20.8,RENT,debt_consolidation,Midwest,2023,0,D (Near-Prime)
L118409,698,51000.0,7.0,12300.0,36,0.4,1,7,73.3,MORTGAGE,debt_consolidation,West,2023,0,C (Prime)
L118410,690,121500.0,4.4,4200.0,60,0.6,0,6,66.2,RENT,credit_card,South,2024,1,C (Prime)
L118411,691,26900.0,22.7,11900.0,60,1.2,0,13,64.7,OWN,small_business,West,2022,0,C (Prime)
L118412,790,53000.0,16.5,10600.0,60,6.5,0,11,18.2,MORTGAGE,auto,Midwest,2022,0,A (Super-Prime)
L118413,538,56100.0,8.4,8200.0,36,5.8,0,11,28.3,MORTGAGE,small_business,West,2023,0,E (Subprime)
L118414,633,34700.0,13.2,6500.0,36,1.6,0,4,37.6,OWN,medical,Midwest,2022,0,D (Near-Prime)
L118415,630,109300.0,13.5,18900.0,60,0.2,1,10,15.6,RENT,small_business,Midwest,2023,1,D (Near-Prime)
L118416,741,53400.0,10.3,4700.0,36,5.0,0,12,28.3,MORTGAGE,home_improvement,South,2023,0,B (Prime+)
L118417,664,22200.0,13.6,8200.0,60,8.6,1,6,53.7,MORTGAGE,auto,West,2024,1,C (Prime)
L118418,619,72500.0,21.6,6600.0,36,18.7,1,4,28.9,RENT,debt_consolidation,Northeast,2025,0,D (Near-Prime)
L118419,693,26300.0,6.9,7900.0,36,0.1,1,7,24.3,MORTGAGE,debt_consolidation,Northeast,2025,1,C (Prime)
L118420,706,58200.0,8.7,8300.0,36,2.2,1,14,72.1,RENT,home_improvement,Northeast,2024,0,B (Prime+)
L118421,784,68900.0,5.0,1500.0,36,0.8,0,9,12.5,MORTGAGE,auto,Midwest,2025,1,A (Super-Prime)
L118422,696,177600.0,5.0,12400.0,36,11.0,0,4,33.5,RENT,home_improvement,Midwest,2025,0,C (Prime)
L118423,652,43000.0,26.0,4800.0,60,1.9,0,7,66.3,RENT,home_improvement,Northeast,2024,1,C (Prime)
L118424,648,57000.0,27.4,7000.0,36,1.6,0,12,62.6,MORTGAGE,credit_card,South,2025,0,D (Near-Prime)
L118425,628,41700.0,15.1,30200.0,36,0.1,0,8,44.9,RENT,home_improvement,Midwest,2025,1,D (Near-Prime)
L118426,712,39900.0,23.0,7600.0,60,1.9,0,7,62.8,RENT,auto,West,2023,0,B (Prime+)
L118427,733,77400.0,18.7,8300.0,36,0.4,0,9,25.5,MORTGAGE,credit_card,Northeast,2023,0,B (Prime+)
L118428,665,96300.0,16.5,10900.0,36,0.0,1,6,18.3,MORTGAGE,other,West,2023,0,C (Prime)
L118429,671,81600.0,12.7,12500.0,60,1.9,1,7,35.0,MORTGAGE,auto,West,2024,0,C (Prime)
L118430,769,15200.0,27.7,4300.0,36,5.1,1,5,26.6,MORTGAGE,small_business,Northeast,2025,1,A (Super-Prime)
L118431,687,82300.0,24.6,9200.0,60,1.6,0,7,28.1,RENT,credit_card,West,2022,0,C (Prime)
L118432,712,50600.0,7.0,17000.0,36,8.4,0,8,60.2,OWN,other,South,2022,0,B (Prime+)
L118433,610,30400.0,38.8,10200.0,36,1.9,0,7,12.5,RENT,other,Northeast,2023,0,D (Near-Prime)
L118434,641,35600.0,11.7,13100.0,36,0.2,1,11,34.6,RENT,other,Northeast,2023,1,D (Near-Prime)
L118435,542,18400.0,7.6,9200.0,60,3.4,1,6,26.0,MORTGAGE,credit_card,South,2025,0,E (Subprime)
L118436,592,70500.0,12.9,19800.0,36,1.9,0,8,11.7,OWN,auto,West,2024,0,D (Near-Prime)
L118437,704,50400.0,7.0,7400.0,36,3.2,0,8,21.9,RENT,debt_consolidation,Midwest,2022,0,B (Prime+)
L118438,760,58500.0,12.7,15100.0,36,3.6,0,8,30.5,RENT,debt_consolidation,West,2024,0,A (Super-Prime)
L118439,663,36600.0,12.0,6100.0,60,4.5,0,9,64.4,RENT,debt_consolidation,South,2025,0,C (Prime)
L118440,603,34100.0,3.5,26500.0,60,1.8,0,9,30.0,RENT,small_business,South,2024,0,D (Near-Prime)
L118441,686,73400.0,21.7,13400.0,60,2.7,0,12,71.3,MORTGAGE,credit_card,Northeast,2024,0,C (Prime)
L118442,754,80500.0,28.9,11000.0,60,3.1,0,10,49.5,OWN,credit_card,West,2023,0,A (Super-Prime)
L118443,670,52600.0,17.7,5700.0,36,1.5,0,10,43.7,MORTGAGE,other,South,2024,0,C (Prime)
L118444,739,50900.0,10.1,18000.0,36,8.7,0,11,28.4,MORTGAGE,debt_consolidation,Midwest,2024,0,B (Prime+)
L118445,676,75800.0,2.8,11100.0,60,4.6,0,7,26.9,MORTGAGE,auto,Northeast,2025,1,C (Prime)
L118446,601,137400.0,2.4,14100.0,36,1.0,0,5,7.2,MORTGAGE,credit_card,Midwest,2023,0,D (Near-Prime)
L118447,622,63500.0,16.7,5400.0,60,12.4,0,9,52.2,MORTGAGE,home_improvement,Midwest,2023,0,D (Near-Prime)
L118448,664,53000.0,7.2,4600.0,60,0.5,1,11,18.9,OWN,medical,South,2025,0,C (Prime)
L118449,827,47300.0,10.2,10800.0,36,1.3,0,8,35.6,RENT,auto,Midwest,2024,0,A (Super-Prime)
L118450,718,70800.0,15.0,2100.0,36,1.5,0,6,51.7,MORTGAGE,credit_card,Northeast,2023,1,B (Prime+)
L118451,665,48900.0,3.5,11400.0,36,7.2,2,7,55.4,MORTGAGE,medical,South,2024,0,C (Prime)
L118452,699,61800.0,16.1,9100.0,36,10.2,0,12,39.2,RENT,debt_consolidation,West,2024,0,C (Prime)
L118453,694,72900.0,25.4,4900.0,36,8.7,0,9,53.8,MORTGAGE,debt_consolidation,Northeast,2024,1,C (Prime)
L118454,652,40200.0,2.2,8500.0,36,12.4,0,3,34.6,MORTGAGE,auto,West,2024,0,C (Prime)
L118455,673,101200.0,19.7,7800.0,36,7.3,0,3,9.6,RENT,home_improvement,West,2023,0,C (Prime)
L118456,664,157900.0,24.4,9000.0,36,6.9,0,6,62.4,MORTGAGE,auto,South,2022,0,C (Prime)
L118457,728,39000.0,16.8,3900.0,60,19.2,0,9,29.2,OWN,debt_consolidation,Midwest,2022,0,B (Prime+)
L118458,781,84600.0,9.7,1600.0,60,1.8,0,12,24.9,RENT,home_improvement,South,2024,0,A (Super-Prime)
L118459,766,23700.0,23.9,10200.0,36,2.2,0,8,72.1,MORTGAGE,home_improvement,Midwest,2022,0,A (Super-Prime)
L118460,660,82100.0,6.2,11600.0,36,5.9,0,5,25.3,RENT,credit_card,South,2024,1,C (Prime)
L118461,716,22500.0,16.0,10700.0,36,2.7,1,11,36.4,MORTGAGE,credit_card,Northeast,2023,0,B (Prime+)
L118462,633,109200.0,18.7,13400.0,36,1.8,0,9,18.4,OWN,debt_consolidation,Midwest,2023,0,D (Near-Prime)
L118463,610,89600.0,12.2,13500.0,36,7.6,0,4,26.4,RENT,debt_consolidation,South,2025,1,D (Near-Prime)
L118464,685,23400.0,27.9,4900.0,36,5.3,0,5,25.9,RENT,credit_card,Midwest,2024,0,C (Prime)
L118465,719,41700.0,17.9,25100.0,36,7.3,0,5,82.0,OWN,home_improvement,South,2024,0,B (Prime+)
L118466,676,20900.0,30.8,7200.0,36,4.6,0,6,23.2,MORTGAGE,other,Midwest,2022,0,C (Prime)
L118467,733,144300.0,11.6,8600.0,60,2.7,1,8,43.6,MORTGAGE,credit_card,South,2024,0,B (Prime+)
L118468,734,121100.0,17.1,9500.0,60,1.7,1,12,51.8,OWN,small_business,South,2024,0,B (Prime+)
L118469,729,61800.0,15.1,9600.0,36,2.8,0,6,76.8,RENT,home_improvement,Northeast,2025,0,B (Prime+)
L118470,670,31700.0,21.0,4500.0,60,0.2,0,9,79.0,OWN,debt_consolidation,South,2023,1,C (Prime)
L118471,592,61000.0,23.1,13700.0,36,1.3,0,7,60.6,RENT,medical,South,2023,1,D (Near-Prime)
L118472,796,60800.0,3.3,7100.0,36,4.5,1,7,56.9,OWN,medical,West,2025,0,A (Super-Prime)
L118473,649,98400.0,5.8,7300.0,60,1.3,0,4,43.2,RENT,credit_card,West,2022,1,D (Near-Prime)
L118474,727,159900.0,6.2,11900.0,36,1.9,0,10,66.0,MORTGAGE,small_business,Midwest,2023,0,B (Prime+)
L118475,711,95000.0,4.9,27100.0,60,2.7,0,4,48.3,MORTGAGE,credit_card,Northeast,2024,1,B (Prime+)
L118476,658,95600.0,8.9,13200.0,60,2.3,1,8,38.6,MORTGAGE,debt_consolidation,Midwest,2024,0,C (Prime)
L118477,798,56200.0,36.6,17200.0,36,1.1,1,7,39.3,MORTGAGE,home_improvement,Northeast,2024,1,A (Super-Prime)
L118478,724,50500.0,11.9,5900.0,36,2.8,0,5,63.2,RENT,debt_consolidation,South,2022,0,B (Prime+)
L118479,679,89300.0,12.3,6300.0,60,5.1,0,10,31.1,RENT,medical,South,2023,1,C (Prime)
L118480,653,56100.0,28.6,29100.0,36,5.5,0,7,44.4,RENT,debt_consolidation,Midwest,2025,1,C (Prime)
L118481,618,45200.0,4.0,11000.0,36,2.9,0,8,81.4,OWN,debt_consolidation,South,2023,0,D (Near-Prime)
L118482,599,31900.0,7.4,10900.0,36,6.7,0,11,34.6,RENT,credit_card,South,2024,1,D (Near-Prime)
L118483,717,30900.0,10.9,10700.0,36,7.1,0,8,39.8,MORTGAGE,home_improvement,Midwest,2023,1,B (Prime+)
L118484,652,39400.0,22.0,13100.0,36,4.5,0,10,71.5,OWN,home_improvement,South,2023,0,C (Prime)
L118485,651,31300.0,12.0,3500.0,60,1.7,0,8,45.8,OWN,credit_card,Midwest,2025,1,C (Prime)
L118486,713,29400.0,8.5,21500.0,36,2.3,0,10,13.6,MORTGAGE,debt_consolidation,West,2024,0,B (Prime+)
